"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Day of Month"	"Day of Month Code"	Avg Daily Max Air Temperature (C)
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"16"	"16"	14.46
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"17"	"17"	15.65
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"18"	"18"	15.00
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"19"	"19"	15.43
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"20"	"20"	16.10
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"21"	"21"	15.10
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"22"	"22"	13.71
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"23"	"23"	13.99
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"24"	"24"	13.80
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"25"	"25"	13.62
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"26"	"26"	13.92
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"27"	"27"	13.40
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"28"	"28"	13.83
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"29"	"29"	13.40
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"30"	"30"	12.86
	"California"	"06"	"1999"	"1999"	"Dec"	"12"	"31"	"31"	12.33
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"1"	"1"	9.97
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"2"	"2"	7.95
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"3"	"3"	9.57
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"4"	"4"	10.14
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"5"	"5"	9.99
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"6"	"6"	10.26
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"7"	"7"	10.96
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"8"	"8"	11.07
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"9"	"9"	11.15
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"10"	"10"	11.35
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"16"	"16"	11.56
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"18"	"18"	13.81
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"19"	"19"	14.86
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"20"	"20"	13.84
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"22"	"22"	12.59
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"23"	"23"	11.21
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"24"	"24"	12.65
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"25"	"25"	10.84
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"28"	"28"	11.78
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"29"	"29"	12.02
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"30"	"30"	10.25
	"California"	"06"	"2000"	"2000"	"Jan"	"1"	"31"	"31"	9.74
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"1"	"1"	14.86
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"2"	"2"	16.93
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"3"	"3"	14.84
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"4"	"4"	12.73
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"5"	"5"	13.29
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"6"	"6"	15.36
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"7"	"7"	16.71
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"8"	"8"	15.77
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"9"	"9"	14.06
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"10"	"10"	11.41
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"11"	"11"	10.15
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"12"	"12"	9.08
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"13"	"13"	10.49
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"14"	"14"	12.20
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"15"	"15"	12.69
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"16"	"16"	9.87
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"17"	"17"	10.01
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"18"	"18"	11.84
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"19"	"19"	14.68
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"20"	"20"	10.88
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"21"	"21"	10.31
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"22"	"22"	10.45
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"23"	"23"	7.57
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"24"	"24"	7.54
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"25"	"25"	10.95
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"26"	"26"	12.10
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"27"	"27"	9.94
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"28"	"28"	11.55
	"California"	"06"	"2000"	"2000"	"Feb"	"2"	"29"	"29"	9.59
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"1"	"1"	11.75
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"2"	"2"	11.08
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"3"	"3"	14.87
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"4"	"4"	13.46
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"5"	"5"	8.52
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"6"	"6"	7.67
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"7"	"7"	9.48
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"8"	"8"	8.13
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"9"	"9"	9.50
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"10"	"10"	13.44
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"11"	"11"	15.32
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"12"	"12"	16.47
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"13"	"13"	17.59
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"14"	"14"	18.43
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"15"	"15"	18.43
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"16"	"16"	16.97
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"17"	"17"	16.41
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"18"	"18"	18.40
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"19"	"19"	16.96
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"20"	"20"	11.93
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"21"	"21"	15.68
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"22"	"22"	17.71
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"23"	"23"	16.54
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"24"	"24"	16.80
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"25"	"25"	17.29
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"26"	"26"	19.14
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"27"	"27"	15.40
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"28"	"28"	14.92
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"29"	"29"	16.19
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"30"	"30"	17.05
	"California"	"06"	"2000"	"2000"	"Mar"	"3"	"31"	"31"	17.83
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"1"	"1"	20.00
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"2"	"2"	23.16
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"3"	"3"	23.91
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"4"	"4"	22.29
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"5"	"5"	22.23
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"6"	"6"	20.55
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"7"	"7"	22.83
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"8"	"8"	20.64
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"9"	"9"	19.26
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"10"	"10"	20.86
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"11"	"11"	23.44
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"12"	"12"	22.39
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"13"	"13"	17.02
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"14"	"14"	14.28
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"15"	"15"	15.10
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"16"	"16"	15.95
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"17"	"17"	12.82
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"18"	"18"	12.51
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"19"	"19"	17.01
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"20"	"20"	19.93
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"21"	"21"	20.63
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"22"	"22"	17.84
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"23"	"23"	17.73
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"24"	"24"	20.11
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"25"	"25"	22.62
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"26"	"26"	25.20
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"27"	"27"	22.17
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"28"	"28"	17.48
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"29"	"29"	20.06
	"California"	"06"	"2000"	"2000"	"Apr"	"4"	"30"	"30"	24.33
	"California"	"06"	"2000"	"2000"	"May"	"5"	"1"	"1"	24.99
	"California"	"06"	"2000"	"2000"	"May"	"5"	"2"	"2"	24.05
	"California"	"06"	"2000"	"2000"	"May"	"5"	"3"	"3"	23.53
	"California"	"06"	"2000"	"2000"	"May"	"5"	"4"	"4"	23.38
	"California"	"06"	"2000"	"2000"	"May"	"5"	"5"	"5"	21.53
	"California"	"06"	"2000"	"2000"	"May"	"5"	"6"	"6"	19.95
	"California"	"06"	"2000"	"2000"	"May"	"5"	"7"	"7"	18.71
	"California"	"06"	"2000"	"2000"	"May"	"5"	"8"	"8"	21.05
	"California"	"06"	"2000"	"2000"	"May"	"5"	"9"	"9"	21.69
	"California"	"06"	"2000"	"2000"	"May"	"5"	"10"	"10"	16.60
	"California"	"06"	"2000"	"2000"	"May"	"5"	"11"	"11"	15.86
	"California"	"06"	"2000"	"2000"	"May"	"5"	"12"	"12"	19.34
	"California"	"06"	"2000"	"2000"	"May"	"5"	"13"	"13"	21.62
	"California"	"06"	"2000"	"2000"	"May"	"5"	"14"	"14"	20.46
	"California"	"06"	"2000"	"2000"	"May"	"5"	"15"	"15"	18.41
	"California"	"06"	"2000"	"2000"	"May"	"5"	"16"	"16"	16.29
	"California"	"06"	"2000"	"2000"	"May"	"5"	"17"	"17"	20.44
	"California"	"06"	"2000"	"2000"	"May"	"5"	"18"	"18"	24.46
	"California"	"06"	"2000"	"2000"	"May"	"5"	"19"	"19"	26.83
	"California"	"06"	"2000"	"2000"	"May"	"5"	"20"	"20"	29.30
	"California"	"06"	"2000"	"2000"	"May"	"5"	"21"	"21"	31.07
	"California"	"06"	"2000"	"2000"	"May"	"5"	"22"	"22"	31.60
	"California"	"06"	"2000"	"2000"	"May"	"5"	"23"	"23"	31.11
	"California"	"06"	"2000"	"2000"	"May"	"5"	"24"	"24"	27.93
	"California"	"06"	"2000"	"2000"	"May"	"5"	"25"	"25"	23.74
	"California"	"06"	"2000"	"2000"	"May"	"5"	"26"	"26"	25.09
	"California"	"06"	"2000"	"2000"	"May"	"5"	"27"	"27"	28.49
	"California"	"06"	"2000"	"2000"	"May"	"5"	"28"	"28"	29.01
	"California"	"06"	"2000"	"2000"	"May"	"5"	"29"	"29"	27.50
	"California"	"06"	"2000"	"2000"	"May"	"5"	"30"	"30"	25.59
	"California"	"06"	"2000"	"2000"	"May"	"5"	"31"	"31"	25.18
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"1"	"1"	27.80
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"2"	"2"	28.45
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"3"	"3"	29.39
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"4"	"4"	29.66
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"5"	"5"	27.57
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"6"	"6"	28.18
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"7"	"7"	25.59
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"8"	"8"	18.60
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"9"	"9"	20.79
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"10"	"10"	23.20
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"11"	"11"	25.11
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"12"	"12"	26.89
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"13"	"13"	32.18
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"14"	"14"	34.78
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"15"	"15"	33.84
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"16"	"16"	31.13
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"17"	"17"	30.27
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"18"	"18"	28.77
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"19"	"19"	28.93
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"20"	"20"	30.75
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"21"	"21"	32.64
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"22"	"22"	31.46
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"23"	"23"	30.69
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"24"	"24"	30.64
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"25"	"25"	30.95
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"26"	"26"	32.29
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"27"	"27"	33.42
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"28"	"28"	33.69
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"29"	"29"	32.92
	"California"	"06"	"2000"	"2000"	"Jun"	"6"	"30"	"30"	30.99
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"1"	"1"	28.81
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"2"	"2"	27.64
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"3"	"3"	25.57
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"4"	"4"	25.28
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"5"	"5"	25.53
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"6"	"6"	26.08
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"7"	"7"	26.41
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"8"	"8"	27.51
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"9"	"9"	28.91
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"10"	"10"	28.99
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"11"	"11"	30.70
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"12"	"12"	30.62
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"13"	"13"	30.46
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"14"	"14"	31.28
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"15"	"15"	31.01
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"16"	"16"	29.33
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"17"	"17"	29.58
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"18"	"18"	31.42
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"19"	"19"	32.94
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"20"	"20"	33.64
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"21"	"21"	32.62
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"22"	"22"	32.34
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"23"	"23"	33.18
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"24"	"24"	34.02
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"25"	"25"	33.33
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"26"	"26"	32.01
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"27"	"27"	31.83
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"28"	"28"	33.33
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"29"	"29"	34.94
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"30"	"30"	35.86
	"California"	"06"	"2000"	"2000"	"Jul"	"7"	"31"	"31"	36.10
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"1"	"1"	36.40
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"2"	"2"	35.44
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"3"	"3"	33.54
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"4"	"4"	32.83
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"5"	"5"	33.48
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"6"	"6"	33.74
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"7"	"7"	31.62
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"8"	"8"	30.41
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"9"	"9"	30.74
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"10"	"10"	30.30
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"11"	"11"	32.82
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"12"	"12"	33.57
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"13"	"13"	32.87
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"14"	"14"	33.18
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"15"	"15"	33.45
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"16"	"16"	33.88
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"17"	"17"	33.31
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"18"	"18"	30.67
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"19"	"19"	29.50
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"20"	"20"	29.93
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"21"	"21"	30.80
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"22"	"22"	31.02
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"23"	"23"	30.14
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"24"	"24"	31.17
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"25"	"25"	31.21
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"26"	"26"	30.95
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"27"	"27"	31.12
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"28"	"28"	30.08
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"29"	"29"	27.30
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"30"	"30"	26.53
	"California"	"06"	"2000"	"2000"	"Aug"	"8"	"31"	"31"	24.15
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"1"	"1"	19.31
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"2"	"2"	20.04
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"3"	"3"	23.55
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"4"	"4"	23.59
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"5"	"5"	24.94
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"6"	"6"	27.51
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"7"	"7"	29.73
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"8"	"8"	28.22
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"9"	"9"	28.91
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"10"	"10"	29.39
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"11"	"11"	30.66
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"12"	"12"	31.27
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"13"	"13"	33.72
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"14"	"14"	30.43
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"15"	"15"	30.17
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"16"	"16"	31.01
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"17"	"17"	32.83
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"18"	"18"	33.46
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"19"	"19"	33.73
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"20"	"20"	33.35
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"21"	"21"	27.04
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"22"	"22"	22.14
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"23"	"23"	23.86
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"24"	"24"	26.28
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"25"	"25"	27.77
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"26"	"26"	27.79
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"27"	"27"	26.37
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"28"	"28"	25.85
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"29"	"29"	27.61
	"California"	"06"	"2000"	"2000"	"Sep"	"9"	"30"	"30"	30.00
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"1"	"1"	29.32
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"2"	"2"	27.24
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"3"	"3"	26.32
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"4"	"4"	26.04
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"5"	"5"	27.24
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"6"	"6"	27.63
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"7"	"7"	25.87
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"8"	"8"	26.53
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"9"	"9"	20.90
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"10"	"10"	15.03
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"11"	"11"	14.77
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"12"	"12"	16.46
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"13"	"13"	18.38
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"14"	"14"	20.83
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"15"	"15"	21.45
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"16"	"16"	23.39
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"17"	"17"	23.78
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"18"	"18"	22.91
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"19"	"19"	22.87
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"20"	"20"	21.08
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"21"	"21"	18.40
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"22"	"22"	17.50
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"23"	"23"	19.00
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"24"	"24"	19.66
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"25"	"25"	16.14
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"26"	"26"	14.00
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"27"	"27"	15.30
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"28"	"28"	13.85
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"29"	"29"	12.37
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"30"	"30"	12.54
	"California"	"06"	"2000"	"2000"	"Oct"	"10"	"31"	"31"	14.24
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"1"	"1"	15.36
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"2"	"2"	16.26
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"3"	"3"	16.60
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"4"	"4"	17.48
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"5"	"5"	15.94
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"7"	"7"	13.68
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"10"	"10"	8.97
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"11"	"11"	8.49
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"12"	"12"	8.72
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"13"	"13"	8.62
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"14"	"14"	8.79
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"15"	"15"	7.79
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"16"	"16"	8.97
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"17"	"17"	10.87
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"18"	"18"	12.51
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"19"	"19"	13.89
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"20"	"20"	15.14
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"21"	"21"	13.88
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"22"	"22"	12.22
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"23"	"23"	12.75
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"24"	"24"	13.81
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"25"	"25"	14.33
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"26"	"26"	14.57
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"27"	"27"	15.47
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"28"	"28"	16.67
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"29"	"29"	13.12
	"California"	"06"	"2000"	"2000"	"Nov"	"11"	"30"	"30"	13.51
	"California"	"06"	"2000"	"2000"	"Dec"	"12"	"1"	"1"	14.54
	"California"	"06"	"2000"	"2000"	"Dec"	"12"	"6"	"6"	16.85
